"Tcs","Rc_thresholds","Rh_thresholds","first_Tc_reach_days","MAE","RMSE"
7,-139,133,1,2.75,3.354
7,-140,133,1,2.75,3.354
7,-141,133,1,2.75,3.354
7,-142,133,1,2.75,3.354
7,-143,133,1,2.75,3.354
7,-144,133,1,2.75,3.354
7,-145,133,1,2.75,3.354
7,-146,133,1,2.75,3.354
7,-147,133,1,2.75,3.354
7,-148,133,1,2.75,3.354
7,-149,133,1,2.75,3.354
7,-150,133,1,2.75,3.354
7,-90,134,1,2.875,3.446
7,-91,134,1,2.875,3.446
7,-92,134,1,2.875,3.446
7,-93,134,1,2.875,3.446
7,-94,134,1,2.875,3.446
7,-95,134,1,2.875,3.446
7,-96,134,1,2.875,3.446
7,-97,134,1,2.875,3.446
7,-98,134,1,2.875,3.446
7,-99,134,1,2.875,3.446
7,-100,134,1,2.875,3.446
7,-101,134,1,2.875,3.446
7,-102,134,1,2.875,3.446
7,-103,134,1,2.875,3.446
7,-104,134,1,2.875,3.446
7,-105,134,1,2.875,3.446
7,-106,134,1,2.875,3.446
7,-107,134,1,2.875,3.446
7,-108,134,1,2.875,3.446
7,-109,134,1,2.875,3.446
7,-110,134,1,2.875,3.446
7,-111,134,1,2.875,3.446
7,-112,134,1,2.875,3.446
7,-113,134,1,2.875,3.446
7,-114,134,1,2.875,3.446
7,-115,134,1,2.875,3.446
7,-116,134,1,2.875,3.446
7,-117,134,1,2.875,3.446
7,-118,134,1,2.875,3.446
7,-119,134,1,2.875,3.446
7,-120,134,1,2.875,3.446
7,-121,134,1,2.875,3.446
7,-122,134,1,2.875,3.446
7,-123,134,1,2.875,3.446
7,-124,134,1,2.875,3.446
7,-125,134,1,2.875,3.446
7,-126,134,1,2.875,3.446
7,-127,134,1,2.875,3.446
7,-128,134,1,2.875,3.446
7,-129,134,1,2.875,3.446
7,-130,134,1,2.875,3.446
7,-131,134,1,2.875,3.446
7,-132,134,1,2.875,3.446
7,-133,134,1,2.875,3.446
7,-134,134,1,2.875,3.446
7,-135,134,1,2.875,3.446
7,-136,134,1,2.875,3.446
7,-137,134,1,2.875,3.446
7,-138,134,1,2.875,3.446
7,-139,134,1,2.875,3.446
7,-140,134,1,2.875,3.446
7,-141,134,1,2.875,3.446
7,-142,134,1,2.875,3.446
7,-143,134,1,2.875,3.446
7,-144,134,1,2.875,3.446
7,-145,134,1,2.875,3.446
7,-146,134,1,2.875,3.446
7,-147,134,1,2.875,3.446
7,-148,134,1,2.875,3.446
7,-149,134,1,2.875,3.446
7,-150,134,1,2.875,3.446
7,-90,135,1,2.625,3.335
7,-91,135,1,2.625,3.335
7,-92,135,1,2.625,3.335
7,-93,135,1,2.625,3.335
7,-94,135,1,2.625,3.335
7,-95,135,1,2.625,3.335
7,-96,135,1,2.625,3.335
7,-97,135,1,2.625,3.335
7,-98,135,1,2.625,3.335
7,-99,135,1,2.625,3.335
7,-100,135,1,2.625,3.335
7,-101,135,1,2.625,3.335
7,-102,135,1,2.625,3.335
7,-103,135,1,2.625,3.335
7,-104,135,1,2.625,3.335
7,-105,135,1,2.625,3.335
7,-106,135,1,2.625,3.335
7,-107,135,1,2.625,3.335
7,-108,135,1,2.625,3.335
7,-109,135,1,2.625,3.335
7,-110,135,1,2.625,3.335
7,-111,135,1,2.625,3.335
7,-112,135,1,2.625,3.335
7,-113,135,1,2.625,3.335
7,-114,135,1,2.625,3.335
7,-115,135,1,2.625,3.335
7,-116,135,1,2.625,3.335
7,-117,135,1,2.625,3.335
7,-118,135,1,2.625,3.335
7,-119,135,1,2.625,3.335
7,-120,135,1,2.625,3.335
7,-121,135,1,2.625,3.335
7,-122,135,1,2.625,3.335
7,-123,135,1,2.625,3.335
7,-124,135,1,2.625,3.335
7,-125,135,1,2.625,3.335
7,-126,135,1,2.625,3.335
7,-127,135,1,2.625,3.335
7,-128,135,1,2.625,3.335
7,-129,135,1,2.625,3.335
7,-130,135,1,2.625,3.335
7,-131,135,1,2.625,3.335
7,-132,135,1,2.625,3.335
7,-133,135,1,2.625,3.335
7,-134,135,1,2.625,3.335
7,-135,135,1,2.625,3.335
7,-136,135,1,2.625,3.335
7,-137,135,1,2.625,3.335
7,-138,135,1,2.625,3.335
7,-139,135,1,2.625,3.335
7,-140,135,1,2.625,3.335
7,-141,135,1,2.625,3.335
7,-142,135,1,2.625,3.335
7,-143,135,1,2.625,3.335
7,-144,135,1,2.625,3.335
7,-145,135,1,2.625,3.335
7,-146,135,1,2.625,3.335
7,-147,135,1,2.625,3.335
7,-148,135,1,2.625,3.335
7,-149,135,1,2.625,3.335
7,-150,135,1,2.625,3.335
7,-90,136,1,2.625,3.26
7,-91,136,1,2.625,3.26
7,-92,136,1,2.625,3.26
7,-93,136,1,2.625,3.26
7,-94,136,1,2.625,3.26
7,-95,136,1,2.625,3.26
7,-96,136,1,2.625,3.26
7,-97,136,1,2.625,3.26
7,-98,136,1,2.625,3.26
7,-99,136,1,2.625,3.26
7,-100,136,1,2.625,3.26
7,-101,136,1,2.625,3.26
7,-102,136,1,2.625,3.26
7,-103,136,1,2.625,3.26
7,-104,136,1,2.625,3.26
7,-105,136,1,2.625,3.26
7,-106,136,1,2.625,3.26
7,-107,136,1,2.625,3.26
7,-108,136,1,2.625,3.26
7,-109,136,1,2.625,3.26
7,-110,136,1,2.625,3.26
7,-111,136,1,2.625,3.26
7,-112,136,1,2.625,3.26
7,-113,136,1,2.625,3.26
7,-114,136,1,2.625,3.26
7,-115,136,1,2.625,3.26
7,-116,136,1,2.625,3.26
7,-117,136,1,2.625,3.26
7,-118,136,1,2.625,3.26
7,-119,136,1,2.625,3.26
7,-120,136,1,2.625,3.26
7,-121,136,1,2.625,3.26
7,-122,136,1,2.625,3.26
7,-123,136,1,2.625,3.26
7,-124,136,1,2.625,3.26
7,-125,136,1,2.625,3.26
7,-126,136,1,2.625,3.26
7,-127,136,1,2.625,3.26
7,-128,136,1,2.625,3.26
7,-129,136,1,2.625,3.26
7,-130,136,1,2.625,3.26
7,-131,136,1,2.625,3.26
7,-132,136,1,2.625,3.26
7,-133,136,1,2.625,3.26
7,-134,136,1,2.625,3.26
7,-135,136,1,2.625,3.26
7,-136,136,1,2.625,3.26
7,-137,136,1,2.625,3.26
7,-138,136,1,2.625,3.26
7,-139,136,1,2.625,3.26
7,-140,136,1,2.625,3.26
7,-141,136,1,2.625,3.26
7,-142,136,1,2.625,3.26
7,-143,136,1,2.625,3.26
7,-144,136,1,2.625,3.26
7,-145,136,1,2.625,3.26
7,-146,136,1,2.625,3.26
7,-147,136,1,2.625,3.26
7,-148,136,1,2.625,3.26
7,-149,136,1,2.625,3.26
7,-150,136,1,2.625,3.26
7,-90,137,1,2.625,3.26
7,-91,137,1,2.625,3.26
7,-92,137,1,2.625,3.26
7,-93,137,1,2.625,3.26
7,-94,137,1,2.625,3.26
7,-95,137,1,2.625,3.26
7,-96,137,1,2.625,3.26
7,-97,137,1,2.625,3.26
7,-98,137,1,2.625,3.26
7,-99,137,1,2.625,3.26
7,-100,137,1,2.625,3.26
7,-101,137,1,2.625,3.26
7,-102,137,1,2.625,3.26
7,-103,137,1,2.625,3.26
7,-104,137,1,2.625,3.26
7,-105,137,1,2.625,3.26
7,-106,137,1,2.625,3.26
7,-107,137,1,2.625,3.26
7,-108,137,1,2.625,3.26
7,-109,137,1,2.625,3.26
7,-110,137,1,2.625,3.26
7,-111,137,1,2.625,3.26
7,-112,137,1,2.625,3.26
7,-113,137,1,2.625,3.26
7,-114,137,1,2.625,3.26
7,-115,137,1,2.625,3.26
7,-116,137,1,2.625,3.26
7,-117,137,1,2.625,3.26
7,-118,137,1,2.625,3.26
7,-119,137,1,2.625,3.26
7,-120,137,1,2.625,3.26
7,-121,137,1,2.625,3.26
7,-122,137,1,2.625,3.26
7,-123,137,1,2.625,3.26
7,-124,137,1,2.625,3.26
7,-125,137,1,2.625,3.26
7,-126,137,1,2.625,3.26
7,-127,137,1,2.625,3.26
7,-128,137,1,2.625,3.26
7,-129,137,1,2.625,3.26
7,-130,137,1,2.625,3.26
7,-131,137,1,2.625,3.26
7,-132,137,1,2.625,3.26
7,-133,137,1,2.625,3.26
7,-134,137,1,2.625,3.26
7,-135,137,1,2.625,3.26
7,-136,137,1,2.625,3.26
7,-137,137,1,2.625,3.26
7,-138,137,1,2.625,3.26
7,-139,137,1,2.625,3.26
7,-140,137,1,2.625,3.26
7,-141,137,1,2.625,3.26
7,-142,137,1,2.625,3.26
7,-143,137,1,2.625,3.26
7,-144,137,1,2.625,3.26
7,-145,137,1,2.625,3.26
7,-146,137,1,2.625,3.26
7,-147,137,1,2.625,3.26
7,-148,137,1,2.625,3.26
7,-149,137,1,2.625,3.26
7,-150,137,1,2.625,3.26
7,-90,138,1,2.5,3
7,-91,138,1,2.5,3
7,-92,138,1,2.5,3
7,-93,138,1,2.5,3
7,-94,138,1,2.5,3
7,-95,138,1,2.5,3
7,-96,138,1,2.5,3
7,-97,138,1,2.5,3
7,-98,138,1,2.5,3
7,-99,138,1,2.5,3
7,-100,138,1,2.5,3
7,-101,138,1,2.5,3
7,-102,138,1,2.5,3
7,-103,138,1,2.5,3
7,-104,138,1,2.5,3
7,-105,138,1,2.5,3
7,-106,138,1,2.5,3
7,-107,138,1,2.5,3
7,-108,138,1,2.5,3
7,-109,138,1,2.5,3
7,-110,138,1,2.5,3
7,-111,138,1,2.5,3
7,-112,138,1,2.5,3
7,-113,138,1,2.5,3
7,-114,138,1,2.5,3
7,-115,138,1,2.5,3
7,-116,138,1,2.5,3
7,-117,138,1,2.5,3
7,-118,138,1,2.5,3
7,-119,138,1,2.5,3
7,-120,138,1,2.5,3
7,-121,138,1,2.5,3
7,-122,138,1,2.5,3
7,-123,138,1,2.5,3
7,-124,138,1,2.5,3
7,-125,138,1,2.5,3
7,-126,138,1,2.5,3
7,-127,138,1,2.5,3
7,-128,138,1,2.5,3
7,-129,138,1,2.5,3
7,-130,138,1,2.5,3
7,-131,138,1,2.5,3
7,-132,138,1,2.5,3
7,-133,138,1,2.5,3
7,-134,138,1,2.5,3
7,-135,138,1,2.5,3
7,-136,138,1,2.5,3
7,-137,138,1,2.5,3
7,-138,138,1,2.5,3
7,-139,138,1,2.5,3
7,-140,138,1,2.5,3
7,-141,138,1,2.5,3
7,-142,138,1,2.5,3
7,-143,138,1,2.5,3
7,-144,138,1,2.5,3
7,-145,138,1,2.5,3
7,-146,138,1,2.5,3
7,-147,138,1,2.5,3
7,-148,138,1,2.5,3
7,-149,138,1,2.5,3
7,-150,138,1,2.5,3
7,-90,139,1,2.75,3.279
7,-91,139,1,2.75,3.279
7,-92,139,1,2.75,3.279
7,-93,139,1,2.75,3.279
7,-94,139,1,2.75,3.279
7,-95,139,1,2.75,3.279
7,-96,139,1,2.75,3.279
7,-97,139,1,2.75,3.279
7,-98,139,1,2.75,3.279
7,-99,139,1,2.75,3.279
7,-100,139,1,2.75,3.279
7,-101,139,1,2.75,3.279
7,-102,139,1,2.75,3.279
7,-103,139,1,2.75,3.279
7,-104,139,1,2.75,3.279
7,-105,139,1,2.75,3.279
7,-106,139,1,2.75,3.279
7,-107,139,1,2.75,3.279
7,-108,139,1,2.75,3.279
7,-109,139,1,2.75,3.279
7,-110,139,1,2.75,3.279
7,-111,139,1,2.75,3.279
7,-112,139,1,2.75,3.279
7,-113,139,1,2.75,3.279
7,-114,139,1,2.75,3.279
7,-115,139,1,2.75,3.279
7,-116,139,1,2.75,3.279
7,-117,139,1,2.75,3.279
7,-118,139,1,2.75,3.279
7,-119,139,1,2.75,3.279
7,-120,139,1,2.75,3.279
7,-121,139,1,2.75,3.279
7,-122,139,1,2.75,3.279
7,-123,139,1,2.75,3.279
7,-124,139,1,2.75,3.279
7,-125,139,1,2.75,3.279
7,-126,139,1,2.75,3.279
7,-127,139,1,2.75,3.279
7,-128,139,1,2.75,3.279
7,-129,139,1,2.75,3.279
7,-130,139,1,2.75,3.279
7,-131,139,1,2.75,3.279
7,-132,139,1,2.75,3.279
7,-133,139,1,2.75,3.279
7,-134,139,1,2.75,3.279
7,-135,139,1,2.75,3.279
7,-136,139,1,2.75,3.279
7,-137,139,1,2.75,3.279
7,-138,139,1,2.75,3.279
7,-139,139,1,2.75,3.279
7,-140,139,1,2.75,3.279
7,-141,139,1,2.75,3.279
7,-142,139,1,2.75,3.279
7,-143,139,1,2.75,3.279
7,-144,139,1,2.75,3.279
7,-145,139,1,2.75,3.279
7,-146,139,1,2.75,3.279
7,-147,139,1,2.75,3.279
7,-148,139,1,2.75,3.279
7,-149,139,1,2.75,3.279
7,-150,139,1,2.75,3.279
7,-90,140,1,2.625,3.182
7,-91,140,1,2.625,3.182
7,-92,140,1,2.625,3.182
7,-93,140,1,2.625,3.182
7,-94,140,1,2.625,3.182
7,-95,140,1,2.625,3.182
7,-96,140,1,2.625,3.182
7,-97,140,1,2.625,3.182
7,-98,140,1,2.625,3.182
7,-99,140,1,2.625,3.182
7,-100,140,1,2.625,3.182
7,-101,140,1,2.625,3.182
7,-102,140,1,2.625,3.182
7,-103,140,1,2.625,3.182
7,-104,140,1,2.625,3.182
7,-105,140,1,2.625,3.182
7,-106,140,1,2.625,3.182
7,-107,140,1,2.625,3.182
7,-108,140,1,2.625,3.182
7,-109,140,1,2.625,3.182
7,-110,140,1,2.625,3.182
7,-111,140,1,2.625,3.182
7,-112,140,1,2.625,3.182
7,-113,140,1,2.625,3.182
7,-114,140,1,2.625,3.182
7,-115,140,1,2.625,3.182
7,-116,140,1,2.625,3.182
7,-117,140,1,2.625,3.182
7,-118,140,1,2.625,3.182
7,-119,140,1,2.625,3.182
7,-120,140,1,2.625,3.182
7,-121,140,1,2.625,3.182
7,-122,140,1,2.625,3.182
7,-123,140,1,2.625,3.182
7,-124,140,1,2.625,3.182
7,-125,140,1,2.625,3.182
7,-126,140,1,2.625,3.182
7,-127,140,1,2.625,3.182
7,-128,140,1,2.625,3.182
7,-129,140,1,2.625,3.182
7,-130,140,1,2.625,3.182
7,-131,140,1,2.625,3.182
7,-132,140,1,2.625,3.182
7,-133,140,1,2.625,3.182
7,-134,140,1,2.625,3.182
7,-135,140,1,2.625,3.182
7,-136,140,1,2.625,3.182
7,-137,140,1,2.625,3.182
7,-138,140,1,2.625,3.182
7,-139,140,1,2.625,3.182
7,-140,140,1,2.625,3.182
7,-141,140,1,2.625,3.182
7,-142,140,1,2.625,3.182
7,-143,140,1,2.625,3.182
7,-144,140,1,2.625,3.182
7,-145,140,1,2.625,3.182
7,-146,140,1,2.625,3.182
7,-147,140,1,2.625,3.182
7,-148,140,1,2.625,3.182
7,-149,140,1,2.625,3.182
7,-150,140,1,2.625,3.182
7,-90,141,1,2.5,2.958
7,-91,141,1,2.5,2.958
7,-92,141,1,2.5,2.958
7,-93,141,1,2.5,2.958
7,-94,141,1,2.5,2.958
7,-95,141,1,2.5,2.958
7,-96,141,1,2.5,2.958
7,-97,141,1,2.5,2.958
7,-98,141,1,2.5,2.958
7,-99,141,1,2.5,2.958
7,-100,141,1,2.5,2.958
7,-101,141,1,2.5,2.958
7,-102,141,1,2.5,2.958
7,-103,141,1,2.5,2.958
7,-104,141,1,2.5,2.958
7,-105,141,1,2.5,2.958
7,-106,141,1,2.5,2.958
7,-107,141,1,2.5,2.958
7,-108,141,1,2.5,2.958
7,-109,141,1,2.5,2.958
7,-110,141,1,2.5,2.958
7,-111,141,1,2.5,2.958
7,-112,141,1,2.5,2.958
7,-113,141,1,2.5,2.958
7,-114,141,1,2.5,2.958
7,-115,141,1,2.5,2.958
7,-116,141,1,2.5,2.958
7,-117,141,1,2.5,2.958
7,-118,141,1,2.5,2.958
7,-119,141,1,2.5,2.958
7,-120,141,1,2.5,2.958
7,-121,141,1,2.5,2.958
7,-122,141,1,2.5,2.958
7,-123,141,1,2.5,2.958
7,-124,141,1,2.5,2.958
7,-125,141,1,2.5,2.958
7,-126,141,1,2.5,2.958
7,-127,141,1,2.5,2.958
7,-128,141,1,2.5,2.958
7,-129,141,1,2.5,2.958
7,-130,141,1,2.5,2.958
7,-131,141,1,2.5,2.958
7,-132,141,1,2.5,2.958
7,-133,141,1,2.5,2.958
7,-134,141,1,2.5,2.958
7,-135,141,1,2.5,2.958
7,-136,141,1,2.5,2.958
7,-137,141,1,2.5,2.958
7,-138,141,1,2.5,2.958
7,-139,141,1,2.5,2.958
7,-140,141,1,2.5,2.958
7,-141,141,1,2.5,2.958
7,-142,141,1,2.5,2.958
7,-143,141,1,2.5,2.958
7,-144,141,1,2.5,2.958
7,-145,141,1,2.5,2.958
7,-146,141,1,2.5,2.958
7,-147,141,1,2.5,2.958
7,-148,141,1,2.5,2.958
7,-149,141,1,2.5,2.958
7,-150,141,1,2.5,2.958
7,-90,142,1,2.375,2.622
7,-91,142,1,2.375,2.622
7,-92,142,1,2.375,2.622
7,-93,142,1,2.375,2.622
7,-94,142,1,2.375,2.622
7,-95,142,1,2.375,2.622
7,-96,142,1,2.375,2.622
7,-97,142,1,2.375,2.622
7,-98,142,1,2.375,2.622
7,-99,142,1,2.375,2.622
7,-100,142,1,2.375,2.622
7,-101,142,1,2.375,2.622
7,-102,142,1,2.375,2.622
7,-103,142,1,2.375,2.622
7,-104,142,1,2.375,2.622
7,-105,142,1,2.375,2.622
7,-106,142,1,2.375,2.622
7,-107,142,1,2.375,2.622
7,-108,142,1,2.375,2.622
7,-109,142,1,2.375,2.622
7,-110,142,1,2.375,2.622
7,-111,142,1,2.375,2.622
7,-112,142,1,2.375,2.622
7,-113,142,1,2.375,2.622
7,-114,142,1,2.375,2.622
7,-115,142,1,2.375,2.622
7,-116,142,1,2.375,2.622
7,-117,142,1,2.375,2.622
7,-118,142,1,2.375,2.622
7,-119,142,1,2.375,2.622
7,-120,142,1,2.375,2.622
7,-121,142,1,2.375,2.622
7,-122,142,1,2.375,2.622
7,-123,142,1,2.375,2.622
7,-124,142,1,2.375,2.622
7,-125,142,1,2.375,2.622
7,-126,142,1,2.375,2.622
7,-127,142,1,2.375,2.622
7,-128,142,1,2.375,2.622
7,-129,142,1,2.375,2.622
7,-130,142,1,2.375,2.622
7,-131,142,1,2.375,2.622
7,-132,142,1,2.375,2.622
7,-133,142,1,2.375,2.622
7,-134,142,1,2.375,2.622
7,-135,142,1,2.375,2.622
7,-136,142,1,2.375,2.622
7,-137,142,1,2.375,2.622
7,-138,142,1,2.375,2.622
7,-139,142,1,2.375,2.622
7,-140,142,1,2.375,2.622
7,-141,142,1,2.375,2.622
7,-142,142,1,2.375,2.622
7,-143,142,1,2.375,2.622
7,-144,142,1,2.375,2.622
7,-145,142,1,2.375,2.622
7,-146,142,1,2.375,2.622
7,-147,142,1,2.375,2.622
7,-148,142,1,2.375,2.622
7,-149,142,1,2.375,2.622
7,-150,142,1,2.375,2.622
7,-90,143,1,2.375,2.761
7,-91,143,1,2.375,2.761
7,-92,143,1,2.375,2.761
7,-93,143,1,2.375,2.761
7,-94,143,1,2.375,2.761
7,-95,143,1,2.375,2.761
7,-96,143,1,2.375,2.761
7,-97,143,1,2.375,2.761
7,-98,143,1,2.375,2.761
7,-99,143,1,2.375,2.761
7,-100,143,1,2.375,2.761
7,-101,143,1,2.375,2.761
7,-102,143,1,2.375,2.761
7,-103,143,1,2.375,2.761
7,-104,143,1,2.375,2.761
7,-105,143,1,2.375,2.761
7,-106,143,1,2.375,2.761
7,-107,143,1,2.375,2.761
7,-108,143,1,2.375,2.761
7,-109,143,1,2.375,2.761
7,-110,143,1,2.375,2.761
7,-111,143,1,2.375,2.761
7,-112,143,1,2.375,2.761
7,-113,143,1,2.375,2.761
7,-114,143,1,2.375,2.761
7,-115,143,1,2.375,2.761
7,-116,143,1,2.375,2.761
7,-117,143,1,2.375,2.761
7,-118,143,1,2.375,2.761
7,-119,143,1,2.375,2.761
7,-120,143,1,2.375,2.761
7,-121,143,1,2.375,2.761
7,-122,143,1,2.375,2.761
7,-123,143,1,2.375,2.761
7,-124,143,1,2.375,2.761
7,-125,143,1,2.375,2.761
7,-126,143,1,2.375,2.761
7,-127,143,1,2.375,2.761
7,-128,143,1,2.375,2.761
7,-129,143,1,2.375,2.761
7,-130,143,1,2.375,2.761
7,-131,143,1,2.375,2.761
7,-132,143,1,2.375,2.761
7,-133,143,1,2.375,2.761
7,-134,143,1,2.375,2.761
7,-135,143,1,2.375,2.761
7,-136,143,1,2.375,2.761
7,-137,143,1,2.375,2.761
7,-138,143,1,2.375,2.761
7,-139,143,1,2.375,2.761
7,-140,143,1,2.375,2.761
7,-141,143,1,2.375,2.761
7,-142,143,1,2.375,2.761
7,-143,143,1,2.375,2.761
7,-144,143,1,2.375,2.761
7,-145,143,1,2.375,2.761
7,-146,143,1,2.375,2.761
7,-147,143,1,2.375,2.761
7,-148,143,1,2.375,2.761
7,-149,143,1,2.375,2.761
7,-150,143,1,2.375,2.761
7,-90,144,1,2.25,2.646
7,-91,144,1,2.25,2.646
7,-92,144,1,2.25,2.646
7,-93,144,1,2.25,2.646
7,-94,144,1,2.25,2.646
7,-95,144,1,2.25,2.646
7,-96,144,1,2.25,2.646
7,-97,144,1,2.25,2.646
7,-98,144,1,2.25,2.646
7,-99,144,1,2.25,2.646
7,-100,144,1,2.25,2.646
7,-101,144,1,2.25,2.646
7,-102,144,1,2.25,2.646
7,-103,144,1,2.25,2.646
7,-104,144,1,2.25,2.646
7,-105,144,1,2.25,2.646
7,-106,144,1,2.25,2.646
7,-107,144,1,2.25,2.646
7,-108,144,1,2.25,2.646
7,-109,144,1,2.25,2.646
7,-110,144,1,2.25,2.646
7,-111,144,1,2.25,2.646
7,-112,144,1,2.25,2.646
7,-113,144,1,2.25,2.646
7,-114,144,1,2.25,2.646
7,-115,144,1,2.25,2.646
7,-116,144,1,2.25,2.646
7,-117,144,1,2.25,2.646
7,-118,144,1,2.25,2.646
7,-119,144,1,2.25,2.646
7,-120,144,1,2.25,2.646
7,-121,144,1,2.25,2.646
7,-122,144,1,2.25,2.646
7,-123,144,1,2.25,2.646
7,-124,144,1,2.25,2.646
7,-125,144,1,2.25,2.646
7,-126,144,1,2.25,2.646
7,-127,144,1,2.25,2.646
7,-128,144,1,2.25,2.646
7,-129,144,1,2.25,2.646
7,-130,144,1,2.25,2.646
7,-131,144,1,2.25,2.646
7,-132,144,1,2.25,2.646
7,-133,144,1,2.25,2.646
7,-134,144,1,2.25,2.646
7,-135,144,1,2.25,2.646
7,-136,144,1,2.25,2.646
7,-137,144,1,2.25,2.646
7,-138,144,1,2.25,2.646
7,-139,144,1,2.25,2.646
7,-140,144,1,2.25,2.646
7,-141,144,1,2.25,2.646
7,-142,144,1,2.25,2.646
7,-143,144,1,2.25,2.646
7,-144,144,1,2.25,2.646
7,-145,144,1,2.25,2.646
7,-146,144,1,2.25,2.646
7,-147,144,1,2.25,2.646
7,-148,144,1,2.25,2.646
7,-149,144,1,2.25,2.646
7,-150,144,1,2.25,2.646
7,-90,145,1,2.125,2.574
7,-91,145,1,2.125,2.574
7,-92,145,1,2.125,2.574
7,-93,145,1,2.125,2.574
7,-94,145,1,2.125,2.574
7,-95,145,1,2.125,2.574
7,-96,145,1,2.125,2.574
7,-97,145,1,2.125,2.574
7,-98,145,1,2.125,2.574
7,-99,145,1,2.125,2.574
7,-100,145,1,2.125,2.574
7,-101,145,1,2.125,2.574
7,-102,145,1,2.125,2.574
7,-103,145,1,2.125,2.574
7,-104,145,1,2.125,2.574
7,-105,145,1,2.125,2.574
7,-106,145,1,2.125,2.574
7,-107,145,1,2.125,2.574
7,-108,145,1,2.125,2.574
7,-109,145,1,2.125,2.574
7,-110,145,1,2.125,2.574
7,-111,145,1,2.125,2.574
7,-112,145,1,2.125,2.574
7,-113,145,1,2.125,2.574
7,-114,145,1,2.125,2.574
7,-115,145,1,2.125,2.574
7,-116,145,1,2.125,2.574
7,-117,145,1,2.125,2.574
7,-118,145,1,2.125,2.574
7,-119,145,1,2.125,2.574
7,-120,145,1,2.125,2.574
7,-121,145,1,2.125,2.574
7,-122,145,1,2.125,2.574
7,-123,145,1,2.125,2.574
7,-124,145,1,2.125,2.574
7,-125,145,1,2.125,2.574
7,-126,145,1,2.125,2.574
7,-127,145,1,2.125,2.574
7,-128,145,1,2.125,2.574
7,-129,145,1,2.125,2.574
7,-130,145,1,2.125,2.574
7,-131,145,1,2.125,2.574
7,-132,145,1,2.125,2.574
7,-133,145,1,2.125,2.574
7,-134,145,1,2.125,2.574
7,-135,145,1,2.125,2.574
7,-136,145,1,2.125,2.574
7,-137,145,1,2.125,2.574
7,-138,145,1,2.125,2.574
7,-139,145,1,2.125,2.574
7,-140,145,1,2.125,2.574
7,-141,145,1,2.125,2.574
7,-142,145,1,2.125,2.574
7,-143,145,1,2.125,2.574
7,-144,145,1,2.125,2.574
7,-145,145,1,2.125,2.574
7,-146,145,1,2.125,2.574
7,-147,145,1,2.125,2.574
7,-148,145,1,2.125,2.574
7,-149,145,1,2.125,2.574
7,-150,145,1,2.125,2.574
7,-90,146,1,2.125,2.716
7,-91,146,1,2.125,2.716
7,-92,146,1,2.125,2.716
7,-93,146,1,2.125,2.716
7,-94,146,1,2.125,2.716
7,-95,146,1,2.125,2.716
7,-96,146,1,2.125,2.716
7,-97,146,1,2.125,2.716
7,-98,146,1,2.125,2.716
7,-99,146,1,2.125,2.716
7,-100,146,1,2.125,2.716
7,-101,146,1,2.125,2.716
7,-102,146,1,2.125,2.716
7,-103,146,1,2.125,2.716
7,-104,146,1,2.125,2.716
7,-105,146,1,2.125,2.716
7,-106,146,1,2.125,2.716
7,-107,146,1,2.125,2.716
7,-108,146,1,2.125,2.716
7,-109,146,1,2.125,2.716
7,-110,146,1,2.125,2.716
7,-111,146,1,2.125,2.716
7,-112,146,1,2.125,2.716
7,-113,146,1,2.125,2.716
7,-114,146,1,2.125,2.716
7,-115,146,1,2.125,2.716
7,-116,146,1,2.125,2.716
7,-117,146,1,2.125,2.716
7,-118,146,1,2.125,2.716
7,-119,146,1,2.125,2.716
7,-120,146,1,2.125,2.716
7,-121,146,1,2.125,2.716
7,-122,146,1,2.125,2.716
7,-123,146,1,2.125,2.716
7,-124,146,1,2.125,2.716
7,-125,146,1,2.125,2.716
7,-126,146,1,2.125,2.716
7,-127,146,1,2.125,2.716
7,-128,146,1,2.125,2.716
7,-129,146,1,2.125,2.716
7,-130,146,1,2.125,2.716
7,-131,146,1,2.125,2.716
7,-132,146,1,2.125,2.716
7,-133,146,1,2.125,2.716
7,-134,146,1,2.125,2.716
7,-135,146,1,2.125,2.716
7,-136,146,1,2.125,2.716
7,-137,146,1,2.125,2.716
7,-138,146,1,2.125,2.716
7,-139,146,1,2.125,2.716
7,-140,146,1,2.125,2.716
7,-141,146,1,2.125,2.716
7,-142,146,1,2.125,2.716
7,-143,146,1,2.125,2.716
7,-144,146,1,2.125,2.716
7,-145,146,1,2.125,2.716
7,-146,146,1,2.125,2.716
7,-147,146,1,2.125,2.716
7,-148,146,1,2.125,2.716
7,-149,146,1,2.125,2.716
7,-150,146,1,2.125,2.716
7,-90,147,1,2.125,2.716
7,-91,147,1,2.125,2.716
7,-92,147,1,2.125,2.716
7,-93,147,1,2.125,2.716
7,-94,147,1,2.125,2.716
7,-95,147,1,2.125,2.716
7,-96,147,1,2.125,2.716
7,-97,147,1,2.125,2.716
7,-98,147,1,2.125,2.716
7,-99,147,1,2.125,2.716
7,-100,147,1,2.125,2.716
7,-101,147,1,2.125,2.716
7,-102,147,1,2.125,2.716
7,-103,147,1,2.125,2.716
7,-104,147,1,2.125,2.716
7,-105,147,1,2.125,2.716
7,-106,147,1,2.125,2.716
7,-107,147,1,2.125,2.716
7,-108,147,1,2.125,2.716
7,-109,147,1,2.125,2.716
7,-110,147,1,2.125,2.716
7,-111,147,1,2.125,2.716
7,-112,147,1,2.125,2.716
